county_fips,statename,elasticity,total,year,hpi
19061,13,4.60555362701416,36935,2002,NA
19061,13,4.60555362701416,36935,2003,NA
19061,13,4.60555362701416,36935,2004,NA
19061,13,4.60555362701416,36935,2005,NA
19061,13,4.60555362701416,36935,2006,142248
19061,13,4.60555362701416,36935,2007,144459
19061,13,4.60555362701416,36935,2008,147884
19061,13,4.60555362701416,36935,2009,144197
19061,13,4.60555362701416,36935,2010,142741
19061,13,4.60555362701416,36935,2011,144309
19061,13,4.60555362701416,36935,2012,145525
19061,13,4.60555362701416,36935,2013,147541
19061,13,4.60555362701416,36935,2014,151888
19061,13,4.60555362701416,36935,2015,159432
19061,13,4.60555362701416,36935,2016,162683
19075,13,4.427536964416504,4848,2000,NA
19075,13,4.427536964416504,4848,2001,NA
19075,13,4.427536964416504,4848,2002,NA
19075,13,4.427536964416504,4848,2003,NA
19075,13,4.427536964416504,4848,2004,NA
19075,13,4.427536964416504,4848,2005,NA
19075,13,4.427536964416504,4848,2006,114685
19075,13,4.427536964416504,4848,2007,118023
19075,13,4.427536964416504,4848,2008,118543
19075,13,4.427536964416504,4848,2009,124302
19075,13,4.427536964416504,4848,2010,124629
19075,13,4.427536964416504,4848,2011,127388
19075,13,4.427536964416504,4848,2012,129035
19075,13,4.427536964416504,4848,2013,126104
19075,13,4.427536964416504,4848,2014,121258
19075,13,4.427536964416504,4848,2015,126822
19075,13,4.427536964416504,4848,2016,131685
19077,13,3.6620333194732666,5628,2000,NA
19077,13,3.6620333194732666,5628,2001,NA
19077,13,3.6620333194732666,5628,2002,NA
19077,13,3.6620333194732666,5628,2003,NA
19077,13,3.6620333194732666,5628,2004,NA
19077,13,3.6620333194732666,5628,2005,NA
19077,13,3.6620333194732666,5628,2006,94687
19077,13,3.6620333194732666,5628,2007,98983
19077,13,3.6620333194732666,5628,2008,102229
19077,13,3.6620333194732666,5628,2009,101105
19077,13,3.6620333194732666,5628,2010,98448
19077,13,3.6620333194732666,5628,2011,99569
19077,13,3.6620333194732666,5628,2012,99218
19077,13,3.6620333194732666,5628,2013,100397
19077,13,3.6620333194732666,5628,2014,104294
19077,13,3.6620333194732666,5628,2015,107550
19077,13,3.6620333194732666,5628,2016,109787
19085,13,3.470304012298584,6691,2000,NA
19085,13,3.470304012298584,6691,2001,NA
19085,13,3.470304012298584,6691,2002,NA
19085,13,3.470304012298584,6691,2003,NA
19085,13,3.470304012298584,6691,2004,NA
19085,13,3.470304012298584,6691,2005,NA
19085,13,3.470304012298584,6691,2006,NA
19085,13,3.470304012298584,6691,2007,115104
19085,13,3.470304012298584,6691,2008,113311
19085,13,3.470304012298584,6691,2009,113302
19085,13,3.470304012298584,6691,2010,109494
19085,13,3.470304012298584,6691,2011,107375
19085,13,3.470304012298584,6691,2012,105028
19085,13,3.470304012298584,6691,2013,105509
19085,13,3.470304012298584,6691,2014,108073
19085,13,3.470304012298584,6691,2015,107208
19085,13,3.470304012298584,6691,2016,109855
19103,13,4.420404434204102,44655,2000,NA
19103,13,4.420404434204102,44655,2001,NA
19103,13,4.420404434204102,44655,2002,NA
19103,13,4.420404434204102,44655,2003,NA
19103,13,4.420404434204102,44655,2004,NA
19103,13,4.420404434204102,44655,2005,175948
19103,13,4.420404434204102,44655,2006,188686
19103,13,4.420404434204102,44655,2007,192951
19103,13,4.420404434204102,44655,2008,193744
19103,13,4.420404434204102,44655,2009,194680
19103,13,4.420404434204102,44655,2010,193436
19103,13,4.420404434204102,44655,2011,194168
19103,13,4.420404434204102,44655,2012,193634
19103,13,4.420404434204102,44655,2013,196886
19103,13,4.420404434204102,44655,2014,201364
19103,13,4.420404434204102,44655,2015,210370
19103,13,4.420404434204102,44655,2016,214131
19105,13,3.948070764541626,7723,2000,NA
19105,13,3.948070764541626,7723,2001,NA
19105,13,3.948070764541626,7723,2002,NA
19105,13,3.948070764541626,7723,2003,NA
19105,13,3.948070764541626,7723,2004,NA
19105,13,3.948070764541626,7723,2005,NA
19105,13,3.948070764541626,7723,2006,NA
19105,13,3.948070764541626,7723,2007,111852
19105,13,3.948070764541626,7723,2008,117834
19105,13,3.948070764541626,7723,2009,118341
19105,13,3.948070764541626,7723,2010,117243
19105,13,3.948070764541626,7723,2011,117371
19105,13,3.948070764541626,7723,2012,118602
19105,13,3.948070764541626,7723,2013,119241
19105,13,3.948070764541626,7723,2014,121386
19105,13,3.948070764541626,7723,2015,125750
19105,13,3.948070764541626,7723,2016,130063
19113,13,3.948070764541626,81348,2000,108736
19113,13,3.948070764541626,81348,2001,113234
19113,13,3.948070764541626,81348,2002,118286
19113,13,3.948070764541626,81348,2003,122250
19113,13,3.948070764541626,81348,2004,126265
19113,13,3.948070764541626,81348,2005,129389
19113,13,3.948070764541626,81348,2006,133432
19113,13,3.948070764541626,81348,2007,137074
19113,13,3.948070764541626,81348,2008,138524
19113,13,3.948070764541626,81348,2009,140375
19113,13,3.948070764541626,81348,2010,139805
19113,13,3.948070764541626,81348,2011,138005
19113,13,3.948070764541626,81348,2012,133682
19113,13,3.948070764541626,81348,2013,135884
19113,13,3.948070764541626,81348,2014,138289
19113,13,3.948070764541626,81348,2015,140432
19113,13,3.948070764541626,81348,2016,142986
19121,13,3.6620333194732666,5559,2000,NA
19121,13,3.6620333194732666,5559,2001,NA
19121,13,3.6620333194732666,5559,2002,NA
19121,13,3.6620333194732666,5559,2003,NA
19121,13,3.6620333194732666,5559,2004,NA
19121,13,3.6620333194732666,5559,2005,NA
19121,13,3.6620333194732666,5559,2006,NA
19121,13,3.6620333194732666,5559,2007,NA
19121,13,3.6620333194732666,5559,2008,143767
19121,13,3.6620333194732666,5559,2009,147177
19121,13,3.6620333194732666,5559,2010,141376
19121,13,3.6620333194732666,5559,2011,140274
19121,13,3.6620333194732666,5559,2012,140796
19121,13,3.6620333194732666,5559,2013,142474
19121,13,3.6620333194732666,5559,2014,145663
19121,13,3.6620333194732666,5559,2015,147035
19121,13,3.6620333194732666,5559,2016,153666
19129,13,3.470304012298584,5673,2000,NA
19129,13,3.470304012298584,5673,2001,NA
19129,13,3.470304012298584,5673,2002,NA
19129,13,3.470304012298584,5673,2003,NA
19129,13,3.470304012298584,5673,2004,NA
19129,13,3.470304012298584,5673,2005,NA
19129,13,3.470304012298584,5673,2006,133342
19129,13,3.470304012298584,5673,2007,139060
19129,13,3.470304012298584,5673,2008,140794
19129,13,3.470304012298584,5673,2009,139997
19129,13,3.470304012298584,5673,2010,137626
19129,13,3.470304012298584,5673,2011,137340
19129,13,3.470304012298584,5673,2012,138005
19129,13,3.470304012298584,5673,2013,141410
19129,13,3.470304012298584,5673,2014,143895
19129,13,3.470304012298584,5673,2015,148060
19129,13,3.470304012298584,5673,2016,152506
19153,13,3.6620333194732666,159557,2000,120778
19153,13,3.6620333194732666,159557,2001,127392
19153,13,3.6620333194732666,159557,2002,133189
19153,13,3.6620333194732666,159557,2003,140321
19153,13,3.6620333194732666,159557,2004,147473
19153,13,3.6620333194732666,159557,2005,152902
19153,13,3.6620333194732666,159557,2006,159188
19153,13,3.6620333194732666,159557,2007,162351
19153,13,3.6620333194732666,159557,2008,161870
19153,13,3.6620333194732666,159557,2009,156508
19153,13,3.6620333194732666,159557,2010,154854
19153,13,3.6620333194732666,159557,2011,149086
19153,13,3.6620333194732666,159557,2012,145673
19153,13,3.6620333194732666,159557,2013,151947
19153,13,3.6620333194732666,159557,2014,155758
19153,13,3.6620333194732666,159557,2015,158889
19153,13,3.6620333194732666,159557,2016,170217
19155,13,3.470304012298584,36067,2000,NA
19155,13,3.470304012298584,36067,2001,NA
19155,13,3.470304012298584,36067,2002,NA
19155,13,3.470304012298584,36067,2003,NA
19155,13,3.470304012298584,36067,2004,117497
19155,13,3.470304012298584,36067,2005,114766
19155,13,3.470304012298584,36067,2006,116793
19155,13,3.470304012298584,36067,2007,121143
19155,13,3.470304012298584,36067,2008,122513
19155,13,3.470304012298584,36067,2009,121358
19155,13,3.470304012298584,36067,2010,119304
19155,13,3.470304012298584,36067,2011,119056
19155,13,3.470304012298584,36067,2012,119026
19155,13,3.470304012298584,36067,2013,119517
19155,13,3.470304012298584,36067,2014,120362
19155,13,3.470304012298584,36067,2015,123220
19155,13,3.470304012298584,36067,2016,126608
19163,13,4.108745574951172,65741,2000,NA
19163,13,4.108745574951172,65741,2001,107961
19163,13,4.108745574951172,65741,2002,111307
19163,13,4.108745574951172,65741,2003,113656
19163,13,4.108745574951172,65741,2004,116836
19163,13,4.108745574951172,65741,2005,122291
19163,13,4.108745574951172,65741,2006,131602
19163,13,4.108745574951172,65741,2007,134849
19163,13,4.108745574951172,65741,2008,137968
19163,13,4.108745574951172,65741,2009,136913
19163,13,4.108745574951172,65741,2010,136292
19163,13,4.108745574951172,65741,2011,135260
19163,13,4.108745574951172,65741,2012,131934
19163,13,4.108745574951172,65741,2013,136597
19163,13,4.108745574951172,65741,2014,140530
19163,13,4.108745574951172,65741,2015,144773
19163,13,4.108745574951172,65741,2016,146286
19181,13,3.6620333194732666,14978,2000,NA
19181,13,3.6620333194732666,14978,2001,NA
19181,13,3.6620333194732666,14978,2002,NA
19181,13,3.6620333194732666,14978,2003,NA
19181,13,3.6620333194732666,14978,2004,NA
19181,13,3.6620333194732666,14978,2005,151919
19181,13,3.6620333194732666,14978,2006,162474
19181,13,3.6620333194732666,14978,2007,169888
19181,13,3.6620333194732666,14978,2008,177597
19181,13,3.6620333194732666,14978,2009,173287
19181,13,3.6620333194732666,14978,2010,169322
19181,13,3.6620333194732666,14978,2011,167238
19181,13,3.6620333194732666,14978,2012,165247
19181,13,3.6620333194732666,14978,2013,166418
19181,13,3.6620333194732666,14978,2014,168089
19181,13,3.6620333194732666,14978,2015,173674
19181,13,3.6620333194732666,14978,2016,179854
19183,13,4.420404434204102,9528,2000,NA
19183,13,4.420404434204102,9528,2001,NA
19183,13,4.420404434204102,9528,2002,NA
19183,13,4.420404434204102,9528,2003,NA
19183,13,4.420404434204102,9528,2004,NA
19183,13,4.420404434204102,9528,2005,NA
19183,13,4.420404434204102,9528,2006,107546
19183,13,4.420404434204102,9528,2007,111922
19183,13,4.420404434204102,9528,2008,114631
19183,13,4.420404434204102,9528,2009,114862
19183,13,4.420404434204102,9528,2010,113913
19183,13,4.420404434204102,9528,2011,114835
19183,13,4.420404434204102,9528,2012,116998
19183,13,4.420404434204102,9528,2013,118838
19183,13,4.420404434204102,9528,2014,120065
19183,13,4.420404434204102,9528,2015,124406
19183,13,4.420404434204102,9528,2016,127826
19193,13,5.356887340545654,42031,2000,NA
19193,13,5.356887340545654,42031,2001,NA
19193,13,5.356887340545654,42031,2002,NA
19193,13,5.356887340545654,42031,2003,NA
19193,13,5.356887340545654,42031,2004,NA
19193,13,5.356887340545654,42031,2005,84726
19193,13,5.356887340545654,42031,2006,84199
19193,13,5.356887340545654,42031,2007,86317
19193,13,5.356887340545654,42031,2008,88319
19193,13,5.356887340545654,42031,2009,88678
19193,13,5.356887340545654,42031,2010,89041
19193,13,5.356887340545654,42031,2011,89414
19193,13,5.356887340545654,42031,2012,91465
19193,13,5.356887340545654,42031,2013,96012
19193,13,5.356887340545654,42031,2014,97989
19193,13,5.356887340545654,42031,2015,106085
19193,13,5.356887340545654,42031,2016,105356
20015,17,5.453317165374756,23083,2000,NA
20015,17,5.453317165374756,23083,2001,NA
20015,17,5.453317165374756,23083,2002,NA
20015,17,5.453317165374756,23083,2003,104878
20015,17,5.453317165374756,23083,2004,106770
20015,17,5.453317165374756,23083,2005,111470
20015,17,5.453317165374756,23083,2006,114182
20015,17,5.453317165374756,23083,2007,116589
20015,17,5.453317165374756,23083,2008,119232
20015,17,5.453317165374756,23083,2009,125168
20015,17,5.453317165374756,23083,2010,121862
20015,17,5.453317165374756,23083,2011,120081
20015,17,5.453317165374756,23083,2012,118764
20015,17,5.453317165374756,23083,2013,121507
20015,17,5.453317165374756,23083,2014,123085
20015,17,5.453317165374756,23083,2015,127808
20015,17,5.453317165374756,23083,2016,132179
20043,17,7.939645767211914,3397,2000,NA
20043,17,7.939645767211914,3397,2001,NA
20043,17,7.939645767211914,3397,2002,NA
20043,17,7.939645767211914,3397,2003,NA
20043,17,7.939645767211914,3397,2004,NA
20043,17,7.939645767211914,3397,2005,NA
20043,17,7.939645767211914,3397,2006,NA
20043,17,7.939645767211914,3397,2007,NA
20043,17,7.939645767211914,3397,2008,NA
20043,17,7.939645767211914,3397,2009,NA
20043,17,7.939645767211914,3397,2010,NA
20043,17,7.939645767211914,3397,2011,62641
20043,17,7.939645767211914,3397,2012,58551
20043,17,7.939645767211914,3397,2013,55914
20043,17,7.939645767211914,3397,2014,55618
20043,17,7.939645767211914,3397,2015,56165
20043,17,7.939645767211914,3397,2016,62671
20045,17,3.8567473888397217,39763,2000,NA
20045,17,3.8567473888397217,39763,2001,130814
20045,17,3.8567473888397217,39763,2002,133835
20045,17,3.8567473888397217,39763,2003,135717
20045,17,3.8567473888397217,39763,2004,144435
20045,17,3.8567473888397217,39763,2005,152691
20045,17,3.8567473888397217,39763,2006,162909
20045,17,3.8567473888397217,39763,2007,170157
20045,17,3.8567473888397217,39763,2008,171530
20045,17,3.8567473888397217,39763,2009,171429
20045,17,3.8567473888397217,39763,2010,169280
20045,17,3.8567473888397217,39763,2011,167720
20045,17,3.8567473888397217,39763,2012,169393
20045,17,3.8567473888397217,39763,2013,168624
20045,17,3.8567473888397217,39763,2014,174634
20045,17,3.8567473888397217,39763,2015,163430
20045,17,3.8567473888397217,39763,2016,167753
20059,17,3.190805196762085,10471,2000,NA
20059,17,3.190805196762085,10471,2001,NA
20059,17,3.190805196762085,10471,2002,97765
20059,17,3.190805196762085,10471,2003,98861
20059,17,3.190805196762085,10471,2004,103440
20059,17,3.190805196762085,10471,2005,104781
20059,17,3.190805196762085,10471,2006,108720
20059,17,3.190805196762085,10471,2007,115085
20059,17,3.190805196762085,10471,2008,116229
20059,17,3.190805196762085,10471,2009,115425
20059,17,3.190805196762085,10471,2010,113756
20059,17,3.190805196762085,10471,2011,112341
20059,17,3.190805196762085,10471,2012,110022
20059,17,3.190805196762085,10471,2013,108918
20059,17,3.190805196762085,10471,2014,110157
20059,17,3.190805196762085,10471,2015,112910
20059,17,3.190805196762085,10471,2016,116265
20079,17,5.453317165374756,13950,2000,NA
20079,17,5.453317165374756,13950,2001,NA
20079,17,5.453317165374756,13950,2002,NA
20079,17,5.453317165374756,13950,2003,NA
20079,17,5.453317165374756,13950,2004,NA
20079,17,5.453317165374756,13950,2005,NA
20079,17,5.453317165374756,13950,2006,NA
20079,17,5.453317165374756,13950,2007,NA
20079,17,5.453317165374756,13950,2008,87130
20079,17,5.453317165374756,13950,2009,92957
20079,17,5.453317165374756,13950,2010,95219
20079,17,5.453317165374756,13950,2011,96049
20079,17,5.453317165374756,13950,2012,100282
20079,17,5.453317165374756,13950,2013,106273
20079,17,5.453317165374756,13950,2014,112791
20079,17,5.453317165374756,13950,2015,107153
20079,17,5.453317165374756,13950,2016,112490
20085,17,4.438154697418213,5087,2000,NA
20085,17,4.438154697418213,5087,2001,NA
20085,17,4.438154697418213,5087,2002,NA
20085,17,4.438154697418213,5087,2003,NA
20085,17,4.438154697418213,5087,2004,NA
20085,17,4.438154697418213,5087,2005,NA
